Scheme_Code,cagr_1yr,cagr_3yr,cagr_5yr,vol_1yr,sharpe_1yr,sortino_1yr,max_drawdown,recovery_time,momentum_6m,consistency_1y,tracking_error_1y,nav_recency,record_count
118367,5.853909245567834e-06,0.00017620749309399386,5.975992431039856e-05,0.007082348291691847,-9.176920339684182,-10.0,-0.0019157741118611253,,-0.00022864570618741364,0.08920704845814978,0.14135601072750303,1,4028
118368,0.0,0.0,0.0,0.0020771368526478246,-10.0,-10.0,-0.0013047346051202145,,0.0,0.09111111111111111,0.13230378607536636,1,3136
118369,0.007175090252707461,0.008256103892267719,0.00806837479632172,0.03385695244408441,-1.7079183320705489,-0.6345448990079279,-0.021498776962419374,,0.003128174242900794,0.12,0.13693683612648652,1,3133
118370,0.07009553432570548,0.07364543453101069,0.04661650013343177,0.0057136010739944,0.891825358423767,2.1970545520317,-0.0007184851551695889,,0.028044792389257722,0.33666666666666667,0.13135052286683935,1,3118
118371,0.07013448811856993,0.07367361328976663,0.061631161402492696,0.00571154711437682,0.8989662548078521,2.2065515565569243,-0.0007162254161320675,,0.02808055836486001,0.33666666666666667,0.13135524125972287,1,3136
118372,-0.0008582420834567506,-0.00021711883990915837,5.924100425769296e-06,0.023847958027342363,-2.761588309068156,-1.4170445224809762,-0.011907901806210876,,-0.0009272320151514357,0.09777777777777778,0.13131919883487947,1,3135
118373,-0.00037602169051431655,-0.0002803152869218506,-1.58376953065531e-05,0.010384795718497772,-6.295359433413235,-6.093937786907045,-0.003918317393578682,,-0.0003562381253958691,0.09333333333333334,0.13252255850379333,1,3135
118383,0.0,0.0,0.0,0.002,-10.0,-10.0,-0.001187542677315011,,0.0,0.09111111111111111,0.13238864603839479,1,3135
118384,0.07281225667890667,0.07566780922589356,0.06333291472861924,0.004898746576463723,1.5947460349226994,3.382818323072138,-0.0006439459910352179,,0.029994647442629363,0.34555555555555556,0.1313944199161453,1,3136
118385,-0.0005975471180595937,-0.00015677821039838946,4.5093972099730095e-05,0.02375254508818156,-2.7617060350597398,-1.3484018364586774,-0.011297241687210096,,-0.0003135564156583337,0.09555555555555556,0.13142093243274588,1,3135
118386,-0.00039570658356824495,-0.0002835411138218946,-1.7812893379320904e-05,0.00955517400816913,-6.844010012550126,-6.487123398010365,-0.0033260955388866582,,-0.00019789244545598272,0.09111111111111111,0.13255439712001024,1,3136
118387,0.07424765553649793,0.08679123371919317,0.06495268073535843,0.0287217877058888,0.3219735356027955,0.5025980465572903,-0.01743263314237224,,0.028538157869480774,0.3055555555555556,0.1320189737777559,1,3136
